Octave Convolution,pooling,"An operation (e.g., max or average) that aggregates values over a local window to reduce spatial resolution.",Applying 2×2 average pooling with stride 2 to a feature map reduces its height and width by a factor of 2.,
RFB,pooling operation,A downsampling operation (max or average) over local windows to reduce spatial resolution and build invariance.,VGG16 uses 2×2 max pooling with stride=2 after every two conv layers.,
PVT,pooling operation,"An aggregation mechanism (e.g., average or max pooling) that summarizes local neighborhoods to reduce spatial dimensions.",PVT uses 2×2 average pooling on key/value features in its SRA to compress high-resolution maps before computing attention.,
SAM,pooling operation,"A subsampling or aggregation function (e.g., max, average) that reduces spatial dimensions to produce summaries. CBAM uses two pooling types for channel attention.",2×2 max pooling halves a 32×32 feature map to 16×16.,
RFB,population receptive field (pRF),"The combined RF of many neurons measured e.g. by fMRI, characterizing how a patch of cortex responds to visual stimuli at different eccentricities. It grows with distance from the foveal center.",A pRF in human V1 might cover a 1° radius circle at 2° eccentricity from fixation.,
FPNet,positional encoding,Addition of sinusoidal or learned vectors to patch embeddings so that transformer layers can infer relative spatial arrangement among tokens despite permutation-invariant attention.,Adding 2D sine-cosine vectors to each token so the model knows its patch’s row and column.,
FPNet,positional encoding,Adding sinusoidal or learned vectors to tokens so transformers infer relative spatial arrangement despite attention’s permutation invariance.,Injecting 2D sine-cosine embeddings into patch tokens to encode row/column positions.,
PVT,positional encoding,"A set of vectors added to token embeddings to retain information about the spatial arrangement of patches, often sinusoidal or learned.","PVT learns a 56×56×64 tensor of positional embeddings for Stage 1 and adds it to the 3,136 patch embeddings before attention.",
RFB,positive sample,"A default (anchor) box whose Intersection over Union with a ground-truth box exceeds the positive IoU threshold (e.g., ≥ 0.5), used as a positive example for both classification and regression.",A conv4_3 anchor with IoU = 0.72 against a car’s ground-truth box is marked as a positive sample.,
PVT,post-norm,An alternative where LayerNorm is applied after the residual addition of MHSA or FFN; can be less stable in very deep Transformers.,ViT originally used post-norm; PVT switched to pre-norm for improved convergence on high-resolution tokens.,
FPNet,post-processing pipeline,"Sequence of operations (e.g., morphological closing, CRF) applied after raw predictions to remove artifacts and enforce spatial consistency.",Applying a 3×3 closing operation followed by dense CRF to smooth small holes in the final mask.,
PVT,pre-norm,"A design where LayerNorm is applied before the MHSA and FFN sublayers in each Transformer block, yielding more stable gradients for deep models.",PVT uses pre-norm: it normalizes tokens before feeding them into both the self-attention and FFN in each TF-E module.,
SINet,precision,The ratio of true‐positive pixels to all pixels predicted as foreground. It measures mask accuracy by penalizing false alarms (background pixels mislabeled as object).,"If SINet predicts 1200 pixels of camouflaged leaves and 100 are wrong, precision = (1200−100)/1200 ≈ 0.917.",
RFB,precision score,The fraction of true-positive detections among all predicted positives.,RFBNet300 improved precision at IoU=0.5 from 77% to 79%.,
FPNet,pretrained weights,"Model parameters learned on large source datasets (e.g., ImageNet) before fine-tuning on a target task. Pretraining provides robust feature initialization, accelerating convergence and improving generalization on smaller COD datasets.",Loading ImageNet-pretrained ResNet-50 weights when initializing FPNet’s backbone.,
FPNet,pretrained weights,"Model parameters learned on large datasets (e.g., ImageNet). They accelerate convergence and improve generalization on smaller COD benchmarks.",Loading ImageNet-pretrained PVTv2 weights when training FPNet on COD10K.,
FPNet,prior mask,A coarse binary or probabilistic map from Stage 1 used as a spatial prior in Stage 2 to focus refinement on likely object regions and suppress background.,Feeding the 1/16-scale prior mask of a hidden cat into the refinement module.,
FPNet,prior mask,The coarse binary or probabilistic map from Stage 1 used as a spatial prior in Stage 2 to focus refinement on likely object regions and suppress background.,Feeding a 32×32 rough mask of a hidden turtle into the boundary refinement block.,
FPNet,prior-guided correction (PGC),A mechanism that uses the coarse prediction from the first stage as a spatial prior to adjust high-level features in the refinement stage. This guidance helps the network focus corrections on likely object regions and suppress background noise.,Using a blurred animal heatmap to direct a CRF step that cleans noisy edges.,
FPNet,prior-guided correction (PGC),"A refinement scheme where the coarse mask guides adjustments in deeper feature maps, ensuring that corrections are concentrated around preliminary object proposals.",Using the coarse amphibian mask to gate updates in the decoder’s second block.,
FPNet,prior-guided correction (PGC),"The step in the CFM where the Stage-1 coarse mask is used as a spatial prior to gate and adjust deeper feature maps, focusing refinement on likely object regions and suppressing background noise.",Multiplying deep semantic maps by the upsampled coarse heatmap to zero out background activations before fusion.,
PVT,progressive shrinking pyramid,"A design where the spatial dimension of token sequences is reduced stage-by-stage, lowering computation on later layers while retaining multi-scale outputs.","After Stage 1’s 56×56 grid of tokens, Stage 2 downsamples to 28×28, Stage 3 to 14×14, and Stage 4 to 7×7, halving spatial size each time.",
PVT,progressive shrinking pyramid,"A staged design where token grids are halved in resolution at each stage via patch merging, balancing detail (early stages) with efficiency (later stages).","PVT shrinks from 56×56→28×28→14×14→7×7 grids over four stages, cutting token count by 75% per stage.",
